review_id,order_id,customer_id,restaurant_id,courier_id,rating,language,review_text,review_date
1444,1444,90,5,47,1,en,"The Greek Salad from Wallace, Ortiz and Murray was soggy by the time it got to us. Not ordering from here again.",2023-07-19
1445,1445,254,25,22,3,en,"Hill-Mckay got the order right this time, Caesar Salad was okay, packaging could be better.",2024-12-01
1446,1446,128,35,99,1,en,Ross Group used to be reliable but the last few orders have been late and the Dish portion has shrunk.,2022-11-15
1447,1447,136,14,1,3,en,Average experience. order was decent but a bit pricey for the portion size.,2023-09-16
1448,1448,476,42,66,2,en,The BBQ Burger from Olson-Estrada was soggy by the time it got to us. Not ordering from here again.,2024-10-25
1449,1449,183,1,79,1,en,Order was late and the courier never called when they couldn't find our building. Penne Arrabbiata was barely warm.,2022-12-28
1450,1450,3,23,93,3,en,"Delivery took about as long as the app estimated. Tiramisu tasted fine, would order again if nothing closer is open.",2023-03-19
1451,1451,221,32,26,5,en,"Best Dish in the area, hands down. Jackson, Bowman and Drake never disappoints. Courier was polite and on time.",2023-08-04
1452,1452,64,32,1,5,en,"The Classic Cheeseburger from Jackson, Bowman and Drake was excellent and the courier was friendly and quick. Will order again!",2024-04-23
1453,1453,241,26,48,4,en,"Best Fettuccine Alfredo in the area, hands down. Lang PLC never disappoints. Courier was polite and on time.",2023-02-05
1454,1454,416,18,14,5,en,"Best Cobb Salad in the area, hands down. Hensley, Johnson and Adams never disappoints. Delivery driver even called ahead, nice touch.",2023-12-24
1455,1455,72,23,96,3,en,"Ellis, Parks and Jimenez got the order right this time, Bacon Burger was okay, packaging could be better.",2022-01-09
1456,1456,98,19,6,4,en,"Best BBQ Burger in the area, hands down. Thomas-Williamson never disappoints.",2023-03-10
1457,1457,83,43,26,5,en,"Fast delivery and the Falafel Bowl arrived perfectly hot. Great job Arnold, Montgomery and Doyle!",2024-11-17
1458,1458,216,32,71,4,en,"The Dish from Jackson, Bowman and Drake was excellent and the courier was friendly and quick. Will order again!",2024-05-27
1459,1459,385,49,100,4,en,"Fast delivery and the Chocolate Brownie arrived perfectly hot. Great job Myers, Shelton and Garcia!",2023-07-06
1460,1460,57,7,3,1,en,Order was late and the courier never called when they couldn't find our building. Double Beef Burger was barely warm.,2022-06-23
1461,1461,393,44,31,3,en,"Delivery took about as long as the app estimated. Quattro Formaggi tasted fine, would order again if nothing closer is open.",2024-01-15
1462,1462,500,39,95,2,en,"Order was late and the courier never called when they couldn't find our building. Cobb Salad was barely warm. Had to track down the courier ourselves, no updates on the app.",2023-04-22
1463,1463,249,6,98,2,en,"Disappointed with Neal, Gomez and Watkins - the Caprese Salad arrived cold and the order took much longer than promised. Had to track down the courier ourselves, no updates on the app.",2022-09-30
1464,1464,262,12,32,4,en,"Five stars. Cruz, Jackson and Kane nailed the Dish again, still hot and packed carefully.",2024-04-21
1465,1465,127,43,55,1,en,"Order was late and the courier never called when they couldn't find our building. Dish was barely warm. Had to track down the courier ourselves, no updates on the app.",2023-06-05
1466,1466,374,33,79,5,en,Really happy with this order - Prosciutto e Funghi was fresh and the courier kept us updated the whole way. Courier was polite and on time.,2022-07-26
1467,1467,62,9,52,1,en,Order was late and the courier never called when they couldn't find our building. Diavola was barely warm.,2022-10-28
1468,1468,219,2,79,5,en,"Fast delivery and the Tagliatelle al Ragù arrived perfectly hot. Great job Jackson, Walters and Michael!",2022-04-10
1469,1469,209,34,40,1,en,The Prosciutto e Funghi from Houston Inc was soggy by the time it got to us. Not ordering from here again.,2023-11-27
1470,1470,173,28,62,1,en,Order was late and the courier never called when they couldn't find our building. Pepperoni was barely warm.,2023-07-16
1471,1471,57,18,47,1,en,"Disappointed with Hensley, Johnson and Adams - the Cobb Salad arrived cold and the order took much longer than promised. Courier was rude when we asked about the delay.",2024-10-31
1472,1472,164,4,24,1,en,Howell Group used to be reliable but the last few orders have been late and the Diavola portion has shrunk.,2022-01-03
1473,1473,147,31,36,3,en,"Delivery took about as long as the app estimated. Dish tasted fine, would order again if nothing closer is open.",2022-04-22
1474,1474,486,32,47,4,en,Really happy with this order - Classic Cheeseburger was fresh and the courier kept us updated the whole way.,2022-12-02
1475,1475,7,44,71,1,en,"Order was late and the courier never called when they couldn't find our building. Fettuccine Alfredo was barely warm. Had to track down the courier ourselves, no updates on the app.",2022-12-31
1476,1476,399,38,68,1,en,Nelson LLC used to be reliable but the last few orders have been late and the Dish portion has shrunk.,2023-02-13
1477,1477,300,25,12,2,en,Wrong items in the bag - we ordered Caprese Salad and got something else entirely. Refund requested.,2022-05-24
1478,1478,301,42,25,5,en,Really happy with this order - Dish was fresh and the courier kept us updated the whole way.,2024-02-14
1479,1479,483,35,80,2,en,Ross Group used to be reliable but the last few orders have been late and the Dish portion has shrunk.,2022-11-29
1480,1480,274,47,20,4,en,"Best Cobb Salad in the area, hands down. Herman-Williams never disappoints.",2022-05-24
1481,1481,365,17,98,5,en,"Fast delivery and the Dish arrived perfectly hot. Great job Rojas-Tanner! Delivery driver even called ahead, nice touch.",2024-12-04
1482,1482,323,46,16,5,en,The Cobb Salad from Smith Group was excellent and the courier was friendly and quick. Will order again!,2022-03-19
1483,1483,477,33,3,5,en,"Fast delivery and the Double Beef Burger arrived perfectly hot. Great job Murphy and Sons! Delivery driver even called ahead, nice touch.",2023-10-22
1484,1484,24,37,8,5,en,"The Dish from Guzman, Brown and Larsen was excellent and the courier was friendly and quick. Will order again!",2022-07-30
1485,1485,351,35,66,1,en,Ross Group used to be reliable but the last few orders have been late and the Caprese Salad portion has shrunk. Courier was rude when we asked about the delay.,2022-07-03
1486,1486,288,50,50,5,en,Really happy with this order - Caesar Salad was fresh and the courier kept us updated the whole way.,2023-10-28
1487,1487,2,11,74,5,en,Really happy with this order - Dish was fresh and the courier kept us updated the whole way.,2023-10-14
1488,1488,234,33,91,2,en,Wrong items in the bag - we ordered Prosciutto e Funghi and got something else entirely. Refund requested.,2022-10-13
1489,1489,363,18,71,1,en,Order was late and the courier never called when they couldn't find our building. Penne Arrabbiata was barely warm. Courier was rude when we asked about the delay.,2022-07-08
1490,1490,122,19,6,3,en,Average experience. Grilled Vegetable Skewers was decent but a bit pricey for the portion size.,2022-06-14
1491,1491,139,4,83,4,en,"Best Diavola in the area, hands down. Howell Group never disappoints.",2024-12-22
1492,1492,60,1,84,1,en,Order was late and the courier never called when they couldn't find our building. Dish was barely warm.,2023-11-25
1493,1493,43,46,71,4,en,"Five stars. Smith Group nailed the Cobb Salad again, still hot and packed carefully.",2024-03-03
1494,1494,151,21,8,2,en,The Quattro Formaggi from Duran PLC was soggy by the time it got to us. Not ordering from here again.,2024-06-15
1495,1495,375,18,23,5,en,"Best Penne Arrabbiata in the area, hands down. Hensley, Johnson and Adams never disappoints. Courier was polite and on time.",2024-12-02
1496,1496,445,50,100,5,en,"Best Dish in the area, hands down. Kelly, Harris and Pruitt never disappoints. Delivery driver even called ahead, nice touch.",2022-04-30
1497,1497,132,41,82,1,en,"Peters, Golden and Ballard used to be reliable but the last few orders have been late and the Dish portion has shrunk.",2023-08-27
1498,1498,167,18,27,4,en,Really happy with this order - Penne Arrabbiata was fresh and the courier kept us updated the whole way.,2023-11-23
1499,1499,229,15,94,5,en,The Margherita from Cooper and Sons was excellent and the courier was friendly and quick. Will order again! Courier was polite and on time.,2023-02-12
1500,1500,254,12,59,4,en,Really happy with this order - Ravioli Ricotta e Spinaci was fresh and the courier kept us updated the whole way.,2024-06-15
1501,1501,292,32,94,5,en,"Best Dish in the area, hands down. Jackson, Bowman and Drake never disappoints.",2023-12-13
1502,1502,84,12,51,3,en,"Delivery took about as long as the app estimated. Ravioli Ricotta e Spinaci tasted fine, would order again if nothing closer is open.",2023-11-01
1503,1503,37,28,32,1,en,Wrong items in the bag - we ordered Crème Brûlée and got something else entirely. Refund requested.,2024-09-23
1504,1504,371,34,18,5,en,The Prosciutto e Funghi from Houston Inc was excellent and the courier was friendly and quick. Will order again!,2023-10-25
1505,1505,11,8,2,3,en,"Bell-Jimenez got the order right this time, order was okay, packaging could be better.",2024-10-21
1506,1506,395,6,35,4,en,"Best Tiramisu in the area, hands down. Neal, Gomez and Watkins never disappoints.",2024-10-28
1507,1507,491,7,70,5,en,"Fast delivery and the Double Beef Burger arrived perfectly hot. Great job Castaneda, Day and Weaver!",2024-07-25
1508,1508,72,31,98,1,en,"Johnson, Roberts and Smith used to be reliable but the last few orders have been late and the Dish portion has shrunk. Courier was rude when we asked about the delay.",2024-09-06
1509,1509,170,31,20,3,en,"Johnson, Roberts and Smith got the order right this time, Napolitana was okay, packaging could be better.",2022-03-06
1510,1510,279,8,3,1,en,"Wrong items in the bag - we ordered order and got something else entirely. Refund requested. Had to track down the courier ourselves, no updates on the app.",2022-04-23
1511,1511,262,27,19,5,en,The Grilled Vegetable Skewers from Rodriguez-Murray was excellent and the courier was friendly and quick. Will order again!,2024-09-28
1512,1512,219,25,19,4,en,"Best Tagliatelle al Ragù in the area, hands down. Hill-Mckay never disappoints. Courier was polite and on time.",2023-12-21
1513,1513,197,44,92,3,en,"Delivery took about as long as the app estimated. Ravioli Ricotta e Spinaci tasted fine, would order again if nothing closer is open.",2023-06-24
1514,1514,53,19,46,4,en,"The Lentil Soup from Thomas-Williamson was excellent and the courier was friendly and quick. Will order again! Delivery driver even called ahead, nice touch.",2023-11-08
1515,1515,473,6,6,5,en,"The Crème Brûlée from Neal, Gomez and Watkins was excellent and the courier was friendly and quick. Will order again! Courier was polite and on time.",2022-06-18
1516,1516,172,39,24,5,en,"Best Cobb Salad in the area, hands down. Meyer-Carrillo never disappoints.",2023-04-13
1517,1517,419,19,45,2,en,Wrong items in the bag - we ordered Nicoise Salad and got something else entirely. Refund requested.,2022-10-25
1518,1518,189,17,92,4,en,Really happy with this order - Spaghetti Carbonara was fresh and the courier kept us updated the whole way.,2024-05-14
1519,1519,76,21,19,4,en,The Vegan Chili from Duran PLC was excellent and the courier was friendly and quick. Will order again! Courier was polite and on time.,2023-05-07
1520,1520,58,37,55,2,en,"Wrong items in the bag - we ordered Cobb Salad and got something else entirely. Refund requested. Had to track down the courier ourselves, no updates on the app.",2022-06-09
1521,1521,94,50,50,5,en,"Best Caesar Salad in the area, hands down. Kelly, Harris and Pruitt never disappoints. Courier was polite and on time.",2022-12-20
1522,1522,356,27,78,1,en,Wrong items in the bag - we ordered Grilled Vegetable Skewers and got something else entirely. Refund requested.,2023-01-02
1523,1523,215,36,64,1,en,Sanders LLC used to be reliable but the last few orders have been late and the Falafel Bowl portion has shrunk.,2023-08-12
1524,1524,421,15,50,4,en,Really happy with this order - Margherita was fresh and the courier kept us updated the whole way. Courier was polite and on time.,2023-10-01
1525,1525,296,50,89,2,en,Order was late and the courier never called when they couldn't find our building. Caesar Salad was barely warm.,2024-02-12
1526,1526,2,14,3,4,en,Fast delivery and the order arrived perfectly hot. Great job Jensen-Watkins!,2023-09-06
1527,1527,31,23,47,2,en,"The Dish from Ellis, Parks and Jimenez was soggy by the time it got to us. Not ordering from here again. Had to track down the courier ourselves, no updates on the app.",2022-11-23
1528,1528,498,27,32,1,en,The Grilled Vegetable Skewers from Rodriguez-Murray was soggy by the time it got to us. Not ordering from here again.,2024-06-26
1529,1529,71,8,90,5,en,Fast delivery and the order arrived perfectly hot. Great job Bell-Jimenez!,2022-06-06
1530,1530,495,28,48,1,en,"The Crème Brûlée from Combs-Stone was soggy by the time it got to us. Not ordering from here again. Had to track down the courier ourselves, no updates on the app.",2024-02-08
1531,1531,429,39,21,3,en,"Delivery took about as long as the app estimated. Cobb Salad tasted fine, would order again if nothing closer is open.",2022-06-14
1532,1532,126,5,2,4,en,"Five stars. Wallace, Ortiz and Murray nailed the Greek Salad again, still hot and packed carefully.",2024-06-29
1533,1533,392,12,61,2,en,"Cruz, Jackson and Kane used to be reliable but the last few orders have been late and the Ravioli Ricotta e Spinaci portion has shrunk.",2024-04-01
1534,1534,211,47,44,2,en,Wrong items in the bag - we ordered Caesar Salad and got something else entirely. Refund requested. Courier was rude when we asked about the delay.,2024-05-06
1535,1535,57,10,8,4,en,"Five stars. Miles Group nailed the Fettuccine Alfredo again, still hot and packed carefully. Delivery driver even called ahead, nice touch.",2022-02-08
1536,1536,83,1,51,2,en,Wrong items in the bag - we ordered Penne Arrabbiata and got something else entirely. Refund requested.,2024-01-19
1537,1537,365,17,74,3,en,"The Classic Cheeseburger from Rojas-Tanner was fine, nothing special. Delivery was on time at least.",2022-12-04
1538,1538,477,11,35,4,en,The Tofu Stir-Fry from Dominguez-Short was excellent and the courier was friendly and quick. Will order again!,2023-07-29
1539,1539,109,26,80,3,en,"Delivery took about as long as the app estimated. Fettuccine Alfredo tasted fine, would order again if nothing closer is open.",2022-08-28
1540,1540,500,36,78,1,en,Sanders LLC used to be reliable but the last few orders have been late and the Falafel Bowl portion has shrunk.,2024-06-17
1541,1541,161,42,83,4,en,Fast delivery and the Dish arrived perfectly hot. Great job Olson-Estrada!,2024-06-26
1542,1542,412,24,83,5,en,"Five stars. Bell, Williamson and Duncan nailed the Waldorf Salad again, still hot and packed carefully.",2022-08-03
1543,1543,40,24,78,2,en,"Disappointed with Bell, Williamson and Duncan - the Diavola arrived cold and the order took much longer than promised.",2022-02-03
1544,1544,278,7,9,1,en,"Disappointed with Castaneda, Day and Weaver - the Tiramisu arrived cold and the order took much longer than promised.",2023-10-17
1545,1545,283,13,82,5,en,"Best Chocolate Brownie in the area, hands down. Gallegos, Taylor and West never disappoints. Delivery driver even called ahead, nice touch.",2022-09-22
1546,1546,290,3,73,2,en,"Disappointed with Garcia, Pena and Adams - the Falafel Bowl arrived cold and the order took much longer than promised.",2022-02-21
1547,1547,484,20,2,1,en,Disappointed with Garza-Shea - the Chocolate Brownie arrived cold and the order took much longer than promised.,2024-04-03
1548,1548,100,21,97,4,en,"Best Vegan Chili in the area, hands down. Duran PLC never disappoints.",2024-03-06
1549,1549,346,7,43,5,en,"Fast delivery and the Spaghetti Carbonara arrived perfectly hot. Great job Castaneda, Day and Weaver!",2024-09-10
1550,1550,258,50,20,4,en,"The Dish from Kelly, Harris and Pruitt was excellent and the courier was friendly and quick. Will order again! Courier was polite and on time.",2023-10-09
1551,1551,301,3,38,5,en,"Five stars. Garcia, Pena and Adams nailed the Ravioli Ricotta e Spinaci again, still hot and packed carefully.",2022-06-17
1552,1552,454,41,12,5,en,"The Caprese Salad from Peters, Golden and Ballard was excellent and the courier was friendly and quick. Will order again!",2022-09-11
1553,1553,335,10,99,5,en,The Prosciutto e Funghi from Miles Group was excellent and the courier was friendly and quick. Will order again!,2022-06-26
1554,1554,374,39,84,5,en,"Really happy with this order - Veggie Burger was fresh and the courier kept us updated the whole way. Delivery driver even called ahead, nice touch.",2024-10-18
1555,1555,403,9,44,3,en,Average experience. Diavola was decent but a bit pricey for the portion size.,2023-02-02
1556,1556,457,46,100,1,en,Disappointed with Smith Group - the Classic Cheeseburger arrived cold and the order took much longer than promised. Courier was rude when we asked about the delay.,2023-03-03
1557,1557,311,5,20,3,en,Average experience. Diavola was decent but a bit pricey for the portion size.,2023-11-20
1558,1558,413,1,19,3,en,"Williams, Campos and Cummings got the order right this time, Lasagna was okay, packaging could be better.",2023-08-23
1559,1559,49,30,41,3,en,Average experience. Dish was decent but a bit pricey for the portion size.,2024-10-23
1560,1560,144,37,47,5,en,"Five stars. Guzman, Brown and Larsen nailed the Dish again, still hot and packed carefully.",2022-04-10
1561,1561,396,30,34,5,en,Really happy with this order - Dish was fresh and the courier kept us updated the whole way.,2024-12-08
1562,1562,474,9,16,2,en,Wrong items in the bag - we ordered Diavola and got something else entirely. Refund requested.,2023-06-23
1563,1563,206,27,80,4,en,Really happy with this order - Grilled Vegetable Skewers was fresh and the courier kept us updated the whole way.,2022-05-23
1564,1564,433,40,41,4,en,"Five stars. Hawkins PLC nailed the Ravioli Ricotta e Spinaci again, still hot and packed carefully.",2022-04-05
1565,1565,231,17,88,1,en,"Order was late and the courier never called when they couldn't find our building. Spaghetti Carbonara was barely warm. Had to track down the courier ourselves, no updates on the app.",2023-11-15
1566,1566,405,16,90,3,en,"Nelson, Graham and Fields got the order right this time, Lasagna was okay, packaging could be better.",2022-01-09
1567,1567,193,11,73,4,en,Really happy with this order - Veggie Burger was fresh and the courier kept us updated the whole way.,2024-07-25
1568,1568,448,30,86,4,en,Really happy with this order - Waldorf Salad was fresh and the courier kept us updated the whole way.,2023-01-18
1569,1569,274,30,14,3,en,"The Dish from Rodriguez, James and Frank was fine, nothing special. Delivery was on time at least.",2022-07-17
1570,1570,394,28,26,5,en,The Pepperoni from Combs-Stone was excellent and the courier was friendly and quick. Will order again!,2022-12-28
1571,1571,310,32,28,1,en,"Disappointed with Jackson, Bowman and Drake - the Dish arrived cold and the order took much longer than promised. Had to track down the courier ourselves, no updates on the app.",2024-03-26
1572,1572,233,3,70,4,en,"The Fettuccine Alfredo from Garcia, Pena and Adams was excellent and the courier was friendly and quick. Will order again! Courier was polite and on time.",2024-11-05
1573,1573,110,21,73,4,en,Really happy with this order - Crème Brûlée was fresh and the courier kept us updated the whole way.,2024-12-21
1574,1574,480,24,56,5,en,"The Diavola from Bell, Williamson and Duncan was excellent and the courier was friendly and quick. Will order again! Courier was polite and on time.",2022-08-25
1575,1575,488,49,88,5,en,"Five stars. Myers, Shelton and Garcia nailed the Greek Salad again, still hot and packed carefully. Delivery driver even called ahead, nice touch.",2022-10-25
1576,1576,73,5,36,4,en,"The Dish from Wallace, Ortiz and Murray was excellent and the courier was friendly and quick. Will order again!",2022-04-01
1577,1577,269,14,86,4,en,The order from Jensen-Watkins was excellent and the courier was friendly and quick. Will order again!,2022-07-24
1578,1578,459,28,44,3,en,"Combs-Stone got the order right this time, Tagliatelle al Ragù was okay, packaging could be better.",2022-07-01
1579,1579,247,31,69,1,en,"Disappointed with Johnson, Roberts and Smith - the Dish arrived cold and the order took much longer than promised. Had to track down the courier ourselves, no updates on the app.",2024-05-09
1580,1580,468,45,74,5,en,"Five stars. Tran Group nailed the Crème Brûlée again, still hot and packed carefully.",2024-06-22
1581,1581,371,43,75,3,en,Average experience. Dish was decent but a bit pricey for the portion size.,2022-06-08
1582,1582,78,30,19,4,en,Really happy with this order - Dish was fresh and the courier kept us updated the whole way.,2024-08-06
1583,1583,209,17,67,1,en,"Rojas-Tanner used to be reliable but the last few orders have been late and the Spaghetti Carbonara portion has shrunk. Had to track down the courier ourselves, no updates on the app.",2024-12-21
1584,1584,231,41,75,1,en,"The Tofu Stir-Fry from Peters, Golden and Ballard was soggy by the time it got to us. Not ordering from here again. Courier was rude when we asked about the delay.",2022-02-11
1585,1585,357,35,100,4,en,"Best Caprese Salad in the area, hands down. Ross Group never disappoints.",2023-10-22
1586,1586,108,13,87,3,en,"Delivery took about as long as the app estimated. Dish tasted fine, would order again if nothing closer is open.",2024-11-12
1587,1587,9,20,40,3,en,"Delivery took about as long as the app estimated. Dish tasted fine, would order again if nothing closer is open.",2024-06-19
1588,1588,256,42,59,4,en,Fast delivery and the Dish arrived perfectly hot. Great job Olson-Estrada!,2023-03-29
1589,1589,219,34,98,1,en,"Wrong items in the bag - we ordered Vegan Buddha Bowl and got something else entirely. Refund requested. Had to track down the courier ourselves, no updates on the app.",2022-05-08
1590,1590,220,24,23,3,en,"Bell, Williamson and Duncan got the order right this time, Waldorf Salad was okay, packaging could be better.",2023-10-16
1591,1591,196,19,85,5,en,"The BBQ Burger from Thomas-Williamson was excellent and the courier was friendly and quick. Will order again! Delivery driver even called ahead, nice touch.",2024-01-18
1592,1592,318,7,12,3,en,"Castaneda, Day and Weaver got the order right this time, Double Beef Burger was okay, packaging could be better.",2022-04-12
1593,1593,478,27,14,4,en,"Five stars. Rodriguez-Murray nailed the Grilled Vegetable Skewers again, still hot and packed carefully.",2024-04-05
1594,1594,325,29,65,2,en,"The Ravioli Ricotta e Spinaci from Cooper, Ross and Perkins was soggy by the time it got to us. Not ordering from here again.",2024-06-02
1595,1595,109,15,100,3,en,"Cooper and Sons got the order right this time, Bacon Burger was okay, packaging could be better.",2023-08-31
1596,1596,439,31,16,2,en,Wrong items in the bag - we ordered Dish and got something else entirely. Refund requested.,2024-11-28
1597,1597,465,42,91,1,en,Wrong items in the bag - we ordered Diavola and got something else entirely. Refund requested.,2022-01-09
1598,1598,260,19,35,5,en,"Five stars. Thomas-Williamson nailed the Grilled Vegetable Skewers again, still hot and packed carefully.",2022-10-17
1599,1599,124,1,54,1,en,"Williams, Campos and Cummings used to be reliable but the last few orders have been late and the Lasagna portion has shrunk. Had to track down the courier ourselves, no updates on the app.",2022-01-20
1600,1600,431,34,95,4,en,Really happy with this order - Prosciutto e Funghi was fresh and the courier kept us updated the whole way.,2022-12-16
1601,1601,221,16,72,2,en,Wrong items in the bag - we ordered Lasagna and got something else entirely. Refund requested.,2022-08-01
1602,1602,411,37,55,5,en,"Fast delivery and the Dish arrived perfectly hot. Great job Guzman, Brown and Larsen! Delivery driver even called ahead, nice touch.",2024-10-26
1603,1603,89,26,41,2,en,Order was late and the courier never called when they couldn't find our building. Dish was barely warm.,2022-06-24
1604,1604,364,9,65,1,en,"The Cheesecake from Lowe, Ewing and Short was soggy by the time it got to us. Not ordering from here again.",2023-11-25
1605,1605,470,17,71,1,en,Disappointed with Rojas-Tanner - the Classic Cheeseburger arrived cold and the order took much longer than promised.,2024-11-08
1606,1606,48,2,56,2,en,"Jackson, Walters and Michael used to be reliable but the last few orders have been late and the Dish portion has shrunk.",2023-11-21
1607,1607,317,46,70,3,en,Average experience. Pepperoni was decent but a bit pricey for the portion size.,2023-09-22
1608,1608,376,9,59,5,en,"Fast delivery and the Diavola arrived perfectly hot. Great job Lowe, Ewing and Short! Delivery driver even called ahead, nice touch.",2023-11-27
1609,1609,123,42,29,3,en,"Delivery took about as long as the app estimated. Dish tasted fine, would order again if nothing closer is open.",2022-08-01
1610,1610,400,25,99,4,en,Really happy with this order - Caprese Salad was fresh and the courier kept us updated the whole way.,2023-12-26
1611,1611,479,10,81,3,en,"Miles Group got the order right this time, Dish was okay, packaging could be better.",2023-12-02
1612,1612,236,39,16,2,en,Order was late and the courier never called when they couldn't find our building. Veggie Burger was barely warm. Courier was rude when we asked about the delay.,2022-06-08
1613,1613,48,5,64,2,en,"Disappointed with Wallace, Ortiz and Murray - the Dish arrived cold and the order took much longer than promised. Had to track down the courier ourselves, no updates on the app.",2024-09-30
1614,1614,52,32,3,4,en,"Fast delivery and the Lasagna arrived perfectly hot. Great job Jackson, Bowman and Drake! Delivery driver even called ahead, nice touch.",2022-03-23
1615,1615,352,27,49,4,en,The Caprese Salad from Rodriguez-Murray was excellent and the courier was friendly and quick. Will order again!,2023-11-26
1616,1616,93,20,2,4,en,Really happy with this order - Chocolate Brownie was fresh and the courier kept us updated the whole way.,2023-12-26
1617,1617,500,22,45,2,en,"Disappointed with Sanders, Smith and Smith - the Tagliatelle al Ragù arrived cold and the order took much longer than promised.",2024-12-27
1618,1618,82,34,95,1,en,Wrong items in the bag - we ordered Prosciutto e Funghi and got something else entirely. Refund requested.,2024-10-12
1619,1619,16,35,3,2,en,"Disappointed with Ross Group - the Dish arrived cold and the order took much longer than promised. Had to track down the courier ourselves, no updates on the app.",2023-07-15
1620,1620,444,24,15,1,en,"Disappointed with Bell, Williamson and Duncan - the Diavola arrived cold and the order took much longer than promised.",2022-02-03
1621,1621,43,47,89,4,en,Fast delivery and the Caesar Salad arrived perfectly hot. Great job Herman-Williams!,2022-10-21
1622,1622,489,6,45,4,en,"Five stars. Neal, Gomez and Watkins nailed the Crème Brûlée again, still hot and packed carefully. Courier was polite and on time.",2023-08-28
1623,1623,382,32,56,5,en,"The Classic Cheeseburger from Jackson, Bowman and Drake was excellent and the courier was friendly and quick. Will order again!",2024-11-03
1624,1624,89,13,88,4,en,Really happy with this order - Dish was fresh and the courier kept us updated the whole way.,2022-11-07
1625,1625,299,50,76,1,en,Wrong items in the bag - we ordered Caesar Salad and got something else entirely. Refund requested.,2022-07-04
1626,1626,250,28,58,5,en,"Best Pepperoni in the area, hands down. Combs-Stone never disappoints.",2023-10-18
1627,1627,319,7,78,2,en,"The Panna Cotta from Castaneda, Day and Weaver was soggy by the time it got to us. Not ordering from here again.",2023-04-19
1628,1628,460,41,9,4,en,"Really happy with this order - Dish was fresh and the courier kept us updated the whole way. Delivery driver even called ahead, nice touch.",2022-07-05
1629,1629,130,38,53,1,en,Disappointed with Nelson LLC - the Greek Salad arrived cold and the order took much longer than promised.,2023-10-27
1630,1630,204,2,15,3,en,"The Tagliatelle al Ragù from Jackson, Walters and Michael was fine, nothing special. Delivery was on time at least.",2024-06-05
1631,1631,184,16,10,3,en,"Nelson, Graham and Fields got the order right this time, Dish was okay, packaging could be better.",2023-12-23
1632,1632,400,21,16,5,en,Fast delivery and the Quattro Formaggi arrived perfectly hot. Great job Duran PLC!,2022-12-19
1633,1633,169,14,60,4,en,Really happy with this order - order was fresh and the courier kept us updated the whole way.,2024-05-22
1634,1634,34,25,37,2,en,"Order was late and the courier never called when they couldn't find our building. Greek Salad was barely warm. Had to track down the courier ourselves, no updates on the app.",2022-08-21
1635,1635,288,18,92,1,en,"Wrong items in the bag - we ordered Penne Arrabbiata and got something else entirely. Refund requested. Had to track down the courier ourselves, no updates on the app.",2024-11-06
1636,1636,458,42,54,1,en,Order was late and the courier never called when they couldn't find our building. BBQ Burger was barely warm.,2024-04-11
1637,1637,102,13,7,2,en,"Disappointed with Gallegos, Taylor and West - the Chocolate Brownie arrived cold and the order took much longer than promised.",2023-07-03
1638,1638,62,8,58,3,en,Average experience. order was decent but a bit pricey for the portion size.,2023-10-23
1639,1639,296,2,37,1,en,"The Tagliatelle al Ragù from Jackson, Walters and Michael was soggy by the time it got to us. Not ordering from here again.",2023-12-07
1640,1640,146,9,52,2,en,"Lowe, Ewing and Short used to be reliable but the last few orders have been late and the Cheesecake portion has shrunk.",2024-09-11
1641,1641,173,42,3,3,en,"Delivery took about as long as the app estimated. Dish tasted fine, would order again if nothing closer is open.",2023-05-31
1642,1642,155,18,41,3,en,Average experience. Penne Arrabbiata was decent but a bit pricey for the portion size.,2023-03-16
1643,1643,314,4,51,3,en,Average experience. Diavola was decent but a bit pricey for the portion size.,2024-02-03
1644,1644,435,42,16,3,en,"Delivery took about as long as the app estimated. BBQ Burger tasted fine, would order again if nothing closer is open.",2024-10-24
1645,1645,115,4,2,1,en,Order was late and the courier never called when they couldn't find our building. Diavola was barely warm.,2022-04-28
1646,1646,371,28,29,1,en,Order was late and the courier never called when they couldn't find our building. Crème Brûlée was barely warm.,2022-04-07
1647,1647,3,45,7,3,en,"Delivery took about as long as the app estimated. Crème Brûlée tasted fine, would order again if nothing closer is open.",2024-08-26
1648,1648,25,20,10,3,en,Average experience. Dish was decent but a bit pricey for the portion size.,2022-12-27
1649,1649,358,11,18,5,en,"Best Veggie Burger in the area, hands down. Dominguez-Short never disappoints.",2023-05-23
1650,1650,442,10,97,1,en,Miles Group used to be reliable but the last few orders have been late and the Prosciutto e Funghi portion has shrunk.,2024-09-03
1651,1651,229,43,16,5,en,"The Dish from Arnold, Montgomery and Doyle was excellent and the courier was friendly and quick. Will order again! Delivery driver even called ahead, nice touch.",2023-08-02
1652,1652,251,18,42,1,en,"Disappointed with Hensley, Johnson and Adams - the Cobb Salad arrived cold and the order took much longer than promised.",2022-09-06
1653,1653,365,6,46,5,en,"Five stars. Neal, Gomez and Watkins nailed the Caprese Salad again, still hot and packed carefully.",2024-07-05
1654,1654,332,48,27,5,en,Fast delivery and the Lentil Soup arrived perfectly hot. Great job Williams LLC!,2022-03-27
1655,1655,109,1,86,5,en,"Five stars. Williams, Campos and Cummings nailed the Penne Arrabbiata again, still hot and packed carefully.",2023-05-30
1656,1656,250,7,44,2,en,Wrong items in the bag - we ordered Double Beef Burger and got something else entirely. Refund requested.,2024-06-13
